"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Hip Thrust (Machine)",,"",1,"normal",100,12,,0,8.5
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Hip Thrust (Machine)",,"",2,"normal",100,12,,0,9
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Hip Thrust (Machine)",,"",3,"normal",100,12,,0,9
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Leg Extension (Machine)",,"",0,"warmup",42,6,,0,6
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Leg Extension (Machine)",,"",1,"normal",84,12,,0,8.5
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Leg Extension (Machine)",,"",2,"normal",84,11,,0,9.5
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Leg Extension (Machine)",,"",3,"failure",84,12,,0,10
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Calf Press (Machine)",,"Increase weight again next time",0,"warmup",30,10,,0,6
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Calf Press (Machine)",,"Increase weight again next time",1,"normal",60,20,,0,8.5
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Calf Press (Machine)",,"Increase weight again next time",2,"normal",60,20,,0,8.5
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Calf Press (Machine)",,"Increase weight again next time",3,"normal",60,20,,0,9.5
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Hip Abduction (Machine)",,"Last 2 reps myo",0,"warmup",29,8,,0,6
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Hip Abduction (Machine)",,"Last 2 reps myo",1,"normal",58,15,,0,9
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Hip Abduction (Machine)",,"Last 2 reps myo",2,"normal",58,15,,0,9
"Legs 1","30 Jan 2025, 14:06","30 Jan 2025, 15:09","","Hip Abduction (Machine)",,"Last 2 reps myo",3,"failure",58,15,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Bicep Curl (Cable)",,"2nd set dorm could’ve been better",0,"warmup",10,5,,0,6
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Bicep Curl (Cable)",,"2nd set dorm could’ve been better",1,"normal",23.5,12,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Bicep Curl (Cable)",,"2nd set dorm could’ve been better",2,"normal",22.5,11,,0,9.5
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Bicep Curl (Cable)",,"2nd set dorm could’ve been better",3,"failure",22.5,8,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Bicep Curl (Cable)",,"2nd set dorm could’ve been better",4,"dropset",15,9,,0,9.5
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Skullcrusher (Barbell)",,"Still not back to previous weights, but closer, did dropset after final",0,"warmup",10,6,,0,6
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Skullcrusher (Barbell)",,"Still not back to previous weights, but closer, did dropset after final",1,"normal",22.5,12,,0,9.5
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Skullcrusher (Barbell)",,"Still not back to previous weights, but closer, did dropset after final",2,"normal",22.5,8,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Skullcrusher (Barbell)",,"Still not back to previous weights, but closer, did dropset after final",3,"failure",17.5,12,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Skullcrusher (Barbell)",,"Still not back to previous weights, but closer, did dropset after final",4,"dropset",10,12,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Seated Incline Curl (Dumbbell)",,"No myo reps in first set, but new weight for 2nd -> less reps, added drop set",0,"warmup",6,8,,0,6
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Seated Incline Curl (Dumbbell)",,"No myo reps in first set, but new weight for 2nd -> less reps, added drop set",1,"normal",12,15,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Seated Incline Curl (Dumbbell)",,"No myo reps in first set, but new weight for 2nd -> less reps, added drop set",2,"failure",12,7,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Seated Incline Curl (Dumbbell)",,"No myo reps in first set, but new weight for 2nd -> less reps, added drop set",3,"dropset",8,6,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Triceps Pushdown",,"First W set last 2 reps forced",0,"warmup",12.5,8,,0,6
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Triceps Pushdown",,"First W set last 2 reps forced",1,"normal",25,15,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Triceps Pushdown",,"First W set last 2 reps forced",2,"failure",25,9,,0,10
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Lying Leg Raise",,"",0,"normal",,18,,0,9
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Lying Leg Raise",,"",1,"normal",,14,,0,9.5
"Arms 1 + Weakpoint","29 Jan 2025, 08:26","29 Jan 2025, 09:19","","Lying Leg Raise",,"",2,"normal",,10,,0,9.5
"Chest","29 Jan 2025, 08:03","29 Jan 2025, 08:26","","Chest Fly (Dumbbell)",,"Needed to bend arms with 10kg, keep it in first set until no more bending",0,"warmup",4,6,,0,6
"Chest","29 Jan 2025, 08:03","29 Jan 2025, 08:26","","Chest Fly (Dumbbell)",,"Needed to bend arms with 10kg, keep it in first set until no more bending",1,"normal",10,8,,0,10
"Chest","29 Jan 2025, 08:03","29 Jan 2025, 08:26","","Chest Fly (Dumbbell)",,"Needed to bend arms with 10kg, keep it in first set until no more bending",2,"normal",8,12,,0,9.5
"Chest","29 Jan 2025, 08:03","29 Jan 2025, 08:26","","Chest Fly (Dumbbell)",,"Needed to bend arms with 10kg, keep it in first set until no more bending",3,"normal",8,12,,0,9.5
"Chest","29 Jan 2025, 08:03","29 Jan 2025, 08:26","","Bench Press (Dumbbell)",,"",0,"warmup",8,6,,0,6
"Chest","29 Jan 2025, 08:03","29 Jan 2025, 08:26","","Bench Press (Dumbbell)",,"",1,"normal",18,12,,0,9
"Chest","29 Jan 2025, 08:03","29 Jan 2025, 08:26","","Bench Press (Dumbbell)",,"",2,"normal",18,11,,0,9.5
"Chest","29 Jan 2025, 08:03","29 Jan 2025, 08:26","","Bench Press (Dumbbell)",,"",3,"normal",18,10,,0,9.5
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Meadows Incline DB Lateral Raise",,"",0,"warmup",8,6,,0,6
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Meadows Incline DB Lateral Raise",,"",1,"normal",14,12,,0,8
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Meadows Incline DB Lateral Raise",,"",2,"normal",14,12,,0,9
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Meadows Incline DB Lateral Raise",,"",3,"failure",14,16,,0,10
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bench Press (Dumbbell)",,"",0,"warmup",10,5,,0,6
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bench Press (Dumbbell)",,"",1,"warmup",12,6,,0,6
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bench Press (Dumbbell)",,"",2,"normal",20,10,,0,8.5
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bench Press (Dumbbell)",,"",3,"normal",20,10,,0,9.5
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bench Press (Dumbbell)",,"",4,"failure",20,10,,0,10
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bottom-Half Seated Cable Flye",,"Failure set less reps after Bench Press record, did dropset for volume after",0,"warmup",5,5,,0,6
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bottom-Half Seated Cable Flye",,"Failure set less reps after Bench Press record, did dropset for volume after",1,"warmup",7.5,7,,0,6
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bottom-Half Seated Cable Flye",,"Failure set less reps after Bench Press record, did dropset for volume after",2,"normal",11.5,10,,0,10
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bottom-Half Seated Cable Flye",,"Failure set less reps after Bench Press record, did dropset for volume after",3,"failure",11.5,7,,0,10
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Bottom-Half Seated Cable Flye",,"Failure set less reps after Bench Press record, did dropset for volume after",4,"dropset",10,8,,0,10
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Shoulder Press (Dumbbell)",,"2nd set almost got 11th rep, next time",0,"warmup",6,6,,0,6
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Shoulder Press (Dumbbell)",,"2nd set almost got 11th rep, next time",1,"warmup",8,8,,0,6
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Shoulder Press (Dumbbell)",,"2nd set almost got 11th rep, next time",2,"normal",14,12,,0,9
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Shoulder Press (Dumbbell)",,"2nd set almost got 11th rep, next time",3,"normal",14,10,,0,9.5
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Shoulder Press (Dumbbell)",,"2nd set almost got 11th rep, next time",4,"normal",12,10,,0,9.5
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Triceps Extension (Cable)",,"Lost reps in drop set, but correct weight before again",0,"warmup",10,8,,0,6
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Triceps Extension (Cable)",,"Lost reps in drop set, but correct weight before again",1,"normal",19,15,,0,10
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Triceps Extension (Cable)",,"Lost reps in drop set, but correct weight before again",2,"failure",17.5,12,,0,10
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Triceps Extension (Cable)",,"Lost reps in drop set, but correct weight before again",3,"dropset",12.5,8,,0,10
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Triceps Kickback (Cable)",,"",0,"warmup",3.5,10,,0,6
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Triceps Kickback (Cable)",,"",1,"normal",7.5,20,,0,9
"Push 1","27 Jan 2025, 08:04","27 Jan 2025, 09:17","","Triceps Kickback (Cable)",,"",2,"failure",7.5,20,,0,10
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Warm Up",,"",0,"normal",,0,,300,
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Warm Up",,"",1,"normal",,0,,300,
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Pull Up",,"Still 6 first set, did I input wrong before, or did I not go into full stretch before?",0,"warmup",,5,,0,6
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Pull Up",,"Still 6 first set, did I input wrong before, or did I not go into full stretch before?",1,"warmup",,7,,0,7
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Pull Up",,"Still 6 first set, did I input wrong before, or did I not go into full stretch before?",2,"normal",,6,,0,9.5
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Pull Up",,"Still 6 first set, did I input wrong before, or did I not go into full stretch before?",3,"normal",,9,,0,9.5
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Pull Up",,"Still 6 first set, did I input wrong before, or did I not go into full stretch before?",4,"failure",,9,,0,10
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Chest Supported Incline Row (Dumbbell)",,"",0,"warmup",10,5,,0,6
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Chest Supported Incline Row (Dumbbell)",,"",1,"warmup",12,7,,0,6
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Chest Supported Incline Row (Dumbbell)",,"",2,"normal",22,10,,0,10
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Chest Supported Incline Row (Dumbbell)",,"",3,"normal",22,10,,0,10
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Chest Supported Incline Row (Dumbbell)",,"",4,"failure",22,8,,0,10
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Sitting 1-Arm Lat Pulldown",,"",0,"warmup",12.5,8,,0,6
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Sitting 1-Arm Lat Pulldown",,"",1,"normal",26,15,,0,9
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Sitting 1-Arm Lat Pulldown",,"",2,"normal",26,15,,0,9.5
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Cable 1-Arm Face Pull",,"",0,"warmup",10,6,,0,6
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Cable 1-Arm Face Pull",,"",1,"normal",21,12,,0,9
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Cable 1-Arm Face Pull",,"",2,"normal",21,12,,0,9.5
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Cable 1-Arm Face Pull",,"",3,"failure",21,11,,0,10
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Seated Super- Bayesian High Cable Curl",,"",0,"warmup",5,8,,0,6
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Seated Super- Bayesian High Cable Curl",,"",1,"normal",11.5,15,,0,7.5
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Seated Super- Bayesian High Cable Curl",,"",2,"normal",11.5,15,,0,8.5
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Seated Super- Bayesian High Cable Curl",,"",3,"failure",11.5,15,,0,10
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Cable Crunch",,"",0,"warmup",20,6,,0,6
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Cable Crunch",,"",1,"normal",42,12,,0,10
"Pull 1","26 Jan 2025, 09:02","26 Jan 2025, 10:23","","Cable Crunch",,"",2,"failure",42,12,,0,10
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Seated Leg Curl (Machine)",,"Münster, adjusted values (/2)",0,"warmup",22.25,5,,,6
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Seated Leg Curl (Machine)",,"Münster, adjusted values (/2)",1,"normal",47.5,12,,,8
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Seated Leg Curl (Machine)",,"Münster, adjusted values (/2)",2,"normal",47.5,10,,,8
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Seated Leg Curl (Machine)",,"Münster, adjusted values (/2)",3,"failure",47.5,13,,,9.5
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Squat (Smith Machine)",,"",0,"warmup",30,4,,,6
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Squat (Smith Machine)",,"",1,"warmup",35,5,,,6
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Squat (Smith Machine)",,"",2,"normal",65,7,,,9.5
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Squat (Smith Machine)",,"",3,"normal",62.5,8,,,9.5
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Squat (Smith Machine)",,"",4,"normal",62.5,6,,,9
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Glute Ham Raise",,"",0,"warmup",,6,,,7
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Glute Ham Raise",,"",1,"normal",,12,,,9.5
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Glute Ham Raise",,"",2,"normal",,9,,,10
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Glute Ham Raise",,"",3,"normal",,9,,,10
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Leg Extension (Machine)",,"",0,"warmup",40,6,,,6
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Leg Extension (Machine)",,"",1,"normal",80,12,,,8.5
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Leg Extension (Machine)",,"",2,"normal",80,12,,,9
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Leg Extension (Machine)",,"",3,"failure",80,13,,,10
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Standing Calf Raise (Machine)",,"",0,"warmup",19,10,,,6
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Standing Calf Raise (Machine)",,"",1,"normal",38,20,,,8
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Standing Calf Raise (Machine)",,"",2,"normal",38,20,,,9
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Standing Calf Raise (Machine)",,"",3,"normal",38,16,,,10
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Hip Abduction (Machine)",,"",0,"warmup",30,8,,,6
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Hip Abduction (Machine)",,"",1,"normal",65,15,,,9
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Hip Abduction (Machine)",,"",2,"normal",65,13,,,9.5
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Hip Abduction (Machine)",,"",3,"failure",60,12,,,10
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Hip Adduction (Machine)",,"",0,"warmup",30,8,,,6
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Hip Adduction (Machine)",,"",1,"normal",65,15,,,8.5
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Hip Adduction (Machine)",,"",2,"normal",65,13,,,9.5
"Legs","25 Jan 2025, 13:22","25 Jan 2025, 14:40","","Hip Adduction (Machine)",,"",3,"failure",60,14,,,10
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Warm Up",,"",0,"normal",,0,,300,
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Warm Up",,"",1,"normal",,0,,300,
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Hammer Curl (Dumbbell)",,"",0,"warmup",6,6,,0,6
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Hammer Curl (Dumbbell)",,"",1,"normal",14,11,,0,9.5
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Hammer Curl (Dumbbell)",,"",2,"normal",12,11,,0,9.5
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Hammer Curl (Dumbbell)",,"",3,"failure",12,8,,0,9.5
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","JM Press (Barbell)",,"Less reps after chest weakpoint routine, did dropset after",0,"warmup",15,6,,0,6
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","JM Press (Barbell)",,"Less reps after chest weakpoint routine, did dropset after",1,"normal",30,12,,0,10
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","JM Press (Barbell)",,"Less reps after chest weakpoint routine, did dropset after",2,"normal",30,8,,0,9.5
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","JM Press (Barbell)",,"Less reps after chest weakpoint routine, did dropset after",3,"failure",30,8,,0,10
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Preacher Curl (Barbell)",,"",0,"warmup",10,8,,0,6
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Preacher Curl (Barbell)",,"",1,"normal",17.5,15,,0,9
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Preacher Curl (Barbell)",,"",2,"normal",17.5,11,,0,10
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Triceps Pressdown",,"How did I get 10.5 one time? Entered wrong weight? 11.5 possible, but needs better form",0,"warmup",7.5,8,,0,6
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Triceps Pressdown",,"How did I get 10.5 one time? Entered wrong weight? 11.5 possible, but needs better form",1,"normal",11.5,15,,0,10
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Triceps Pressdown",,"How did I get 10.5 one time? Entered wrong weight? 11.5 possible, but needs better form",2,"normal",10,15,,0,10
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Crunch (Weighted)",,"",0,"warmup",,8,,0,6
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Crunch (Weighted)",,"",1,"normal",20,15,,0,7
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Crunch (Weighted)",,"",2,"normal",20,15,,0,8
"Arms 2 + Weakpoint","24 Jan 2025, 11:30","24 Jan 2025, 12:41","","Crunch (Weighted)",,"",3,"failure",20,15,,0,8
"Chest","24 Jan 2025, 11:02","24 Jan 2025, 11:30","","Chest Fly (Dumbbell)",,"",0,"warmup",4,6,,0,6
"Chest","24 Jan 2025, 11:02","24 Jan 2025, 11:30","","Chest Fly (Dumbbell)",,"",1,"normal",8,12,,0,9
"Chest","24 Jan 2025, 11:02","24 Jan 2025, 11:30","","Chest Fly (Dumbbell)",,"",2,"normal",8,12,,0,9.5
"Chest","24 Jan 2025, 11:02","24 Jan 2025, 11:30","","Chest Fly (Dumbbell)",,"",3,"normal",8,12,,0,9.5
"Chest","24 Jan 2025, 11:02","24 Jan 2025, 11:30","","Bench Press (Dumbbell)",,"",0,"warmup",8,6,,0,6
"Chest","24 Jan 2025, 11:02","24 Jan 2025, 11:30","","Bench Press (Dumbbell)",,"",1,"normal",18,12,,0,9.5
"Chest","24 Jan 2025, 11:02","24 Jan 2025, 11:30","","Bench Press (Dumbbell)",,"",2,"normal",18,11,,0,9.5
"Chest","24 Jan 2025, 11:02","24 Jan 2025, 11:30","","Bench Press (Dumbbell)",,"",3,"normal",18,9,,0,9.5
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Single Arm Lateral Raise (Cable)",,"",0,"warmup",4,8,,0,6
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Single Arm Lateral Raise (Cable)",,"",1,"normal",7.5,15,,0,9.5
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Single Arm Lateral Raise (Cable)",,"",2,"normal",7,15,,0,9.5
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Single Arm Lateral Raise (Cable)",,"",3,"failure",6.5,17,,0,10
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Incline Bench Press (Dumbbell)",,"",0,"warmup",8,6,,0,6
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Incline Bench Press (Dumbbell)",,"",1,"warmup",10,8,,0,6
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Incline Bench Press (Dumbbell)",,"",2,"normal",18,12,,0,8
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Incline Bench Press (Dumbbell)",,"",3,"normal",18,12,,0,9
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Incline Bench Press (Dumbbell)",,"",4,"normal",18,13,,0,10
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Seated Shoulder Press (Machine)",,"",0,"warmup",25,6,,0,6
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Seated Shoulder Press (Machine)",,"",1,"warmup",33,8,,0,6
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Seated Shoulder Press (Machine)",,"",2,"normal",50,12,,0,9
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Seated Shoulder Press (Machine)",,"",3,"normal",50,12,,0,10
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Seated Shoulder Press (Machine)",,"",4,"normal",50,10,,0,9.5
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Katana Triceps Extension",,"",0,"warmup",4,6,,0,6
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Katana Triceps Extension",,"",1,"normal",7.5,12,,0,9.5
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Katana Triceps Extension",,"",2,"normal",7,12,,0,8.5
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Katana Triceps Extension",,"",3,"failure",7,12,,0,9.5
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Cable Crossover Ladder",,"Good form, not angling arms, next time 9kg",0,"warmup",5,6,,0,6
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Cable Crossover Ladder",,"Good form, not angling arms, next time 9kg",1,"normal",9,12,,0,9
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Cable Crossover Ladder",,"Good form, not angling arms, next time 9kg",2,"normal",9,12,,0,9
"Push 2","22 Jan 2025, 08:03","22 Jan 2025, 09:13","","Cable Crossover Ladder",,"Good form, not angling arms, next time 9kg",3,"failure",9,13,,0,10
"Pull 2","21 Jan 2025, 14:05","21 Jan 2025, 15:21","","Warm Up",,"",0,"normal",,0,,300,
